generation,run_name,l1,l1_li6,l1_pack,l2,l2_li6,l2_pack,l3,l3_li6,l3_pack,l4,l4_li6,l4_pack,total_thickness_cm,split,ok,message,front_flux,back_flux,attenuation_back_vs_front,h3_total,heat_frac_l1,score
2,gen02_014__SiC__W_Ti_B4C_60_30_10_wt__Li__Li__20p0cm__15_20_25_40,SiC,0,0.9,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li,0.9,1.0,Li,0.9,1.0,20.0,15_20_25_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.1451e+01 seconds |    Reading cross sections          = 1.1346e+01 seconds |  Total time in simulation          = 4.2478e+02 seconds |    Time in transport only          = 4.1039e+02 seconds |    Time in active batches          = 4.2478e+02 seconds |    Time accumulating tallies       = 1.4336e+01 seconds |    Time writing statepoints        = 3.9741e-02 seconds |  Total time for finalization       = 1.4219e-03 seconds |  Total time elapsed                = 4.3628e+02 seconds |  Calculation Rate (active)         = 56500.3 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.01876 +/- 0.00011 |  | ,0.1641168750320506,0.025454757872998075,0.1551014048252319,0.05539654574176206,0.29218383680076365,0.01659196945113317
2,gen02_015__Li2TiO3__W_Ti_B4C_Cr_55_25_10_10_wt__Li2O__W__20p0cm__10_20_30_40,Li2TiO3,0.9,1.0,W_Ti_B4C_Cr_55_25_10_10_wt,0.0,1.0,Li2O,0.6,0.7,W,0.0,1.0,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.0804e+01 seconds |    Reading cross sections          = 1.0689e+01 seconds |  Total time in simulation          = 5.5591e+02 seconds |    Time in transport only          = 5.4191e+02 seconds |    Time in active batches          = 5.5591e+02 seconds |    Time accumulating tallies       = 1.3939e+01 seconds |    Time writing statepoints        = 4.3189e-02 seconds |  Total time for finalization       = 2.0038e-02 seconds |  Total time elapsed                = 5.6678e+02 seconds |  Calculation Rate (active)         = 43172.6 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.13612 +/- 0.00011 |  | ,0.17756469991835896,0.01744214039055089,0.09822977426577731,0.08999287979325307,0.22474840343420996,0.006332409306021401
2,gen02_016__W_Ti_B4C_Al2O3_55_25_10_10_wt__W_Ti_B4C_60_30_10_wt__Li2O__Li2TiO3__20p0cm__15_20_25_40,W_Ti_B4C_Al2O3_55_25_10_10_wt,0,1,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.7,Li2TiO3,0.6,0.7,20.0,15_20_25_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.0783e+01 seconds |    Reading cross sections          = 1.0677e+01 seconds |  Total time in simulation          = 5.6679e+02 seconds |    Time in transport only          = 5.5277e+02 seconds |    Time in active batches          = 5.6679e+02 seconds |    Time accumulating tallies       = 1.3957e+01 seconds |    Time writing statepoints        = 2.9866e-02 seconds |  Total time for finalization       = 2.5368e-02 seconds |  Total time elapsed                = 5.7764e+02 seconds |  Calculation Rate (active)         = 42343.4 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.10379 +/- 0.00012 |  | ,0.20899998609149142,0.012029615766048834,0.05755797400284406,0.04960590186698212,0.4672784591887201,0.007733008019411812
2,gen02_017__Li__Pb__Li__Li2TiO3__20p0cm__15_20_25_40,Li,0.3,1.0,Pb,0,1,Li,0.9,1.0,Li2TiO3,0.6,0.7,20.0,15_20_25_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 6.8234e+00 seconds |    Reading cross sections          = 6.7080e+00 seconds |  Total time in simulation          = 3.3944e+02 seconds |    Time in transport only          = 3.2546e+02 seconds |    Time in active batches          = 3.3944e+02 seconds |    Time accumulating tallies       = 1.3929e+01 seconds |    Time writing statepoints        = 4.7359e-02 seconds |  Total time for finalization       = 1.5507e-03 seconds |  Total time elapsed                = 3.4629e+02 seconds |  Calculation Rate (active)         = 70704.4 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.20590 +/- 0.00011 |  | ,0.150189213477874,0.041274895604510704,0.27481930725065923,0.08700777271140034,0.14603540395720516,0.017115546139137433
2,gen02_018__Li2TiO3__W_Ti_B4C_Cr_55_25_10_10_wt__Li2O__W__20p0cm__20_25_25_30,Li2TiO3,0.9,1.0,W_Ti_B4C_Cr_55_25_10_10_wt,0.0,1.0,Li2O,0.6,0.7,W,0.0,1.0,20.0,20_25_25_30,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.7725e+00 seconds |    Reading cross sections          = 9.6661e+00 seconds |  Total time in simulation          = 5.4416e+02 seconds |    Time in transport only          = 5.3025e+02 seconds |    Time in active batches          = 5.4416e+02 seconds |    Time accumulating tallies       = 1.3861e+01 seconds |    Time writing statepoints        = 3.6999e-02 seconds |  Total time for finalization       = 1.9453e-03 seconds |  Total time elapsed                = 5.5398e+02 seconds |  Calculation Rate (active)         = 44104.3 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.05929 +/- 0.00012 |  | ,0.16752180233776448,0.01620685460636665,0.09674474832648775,0.08708398941079204,0.39894755662333986,0.00734877095103453
2,gen02_019__PbLi__W_Ti_B4C_60_30_10_wt__Pb__Li__20p0cm__15_25_25_35,PbLi,0.3,1.0,W_Ti_B4C_60_30_10_wt,0.0,1.0,Pb,0.0,1.0,Li,0.9,1.0,20.0,15_25_25_35,True,ch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.8481e+00 seconds |    Reading cross sections          = 9.7365e+00 seconds |  Total time in simulation          = 5.3327e+02 seconds |    Time in transport only          = 5.1873e+02 seconds |    Time in active batches          = 5.3327e+02 seconds |    Time accumulating tallies       = 1.4515e+01 seconds |    Time writing statepoints        = 1.8680e-02 seconds |  Total time for finalization       = 1.3886e-02 seconds |  Total time elapsed                = 5.4318e+02 seconds |  Calculation Rate (active)         = 45005 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.36024 +/- 0.00013 |  | ,0.1982830403672143,0.017887763818760685,0.09021328191071247,0.02984696555414782,0.16127549074428194,0.01503179280556396
2,gen02_020__W_Ti_B4C_Cr_55_25_10_10_wt__W_Ti_B4C_60_30_10_wt__Li__Li2TiO3__10p0cm__15_20_25_40,W_Ti_B4C_Cr_55_25_10_10_wt,0.0,1.0,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li,0.9,1.0,Li2TiO3,0.6,0.7,10.0,15_20_25_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.0704e+01 seconds |    Reading cross sections          = 1.0569e+01 seconds |  Total time in simulation          = 4.8581e+02 seconds |    Time in transport only          = 4.7129e+02 seconds |    Time in active batches          = 4.8581e+02 seconds |    Time accumulating tallies       = 1.4351e+01 seconds |    Time writing statepoints        = 1.5057e-01 seconds |  Total time for finalization       = 1.4045e-02 seconds |  Total time elapsed                = 4.9657e+02 seconds |  Calculation Rate (active)         = 49402.4 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.10291 +/- 0.00010 |  | ,0.0990021571370633,0.031030599224845346,0.3134335667240574,0.04804884642520216,0.3403200276310119,0.03959570425385309
2,gen02_021__PbLi__Pb__Pb__Li__20p0cm__15_20_25_40,PbLi,0.3,1.0,Pb,0,1,Pb,0.0,1.0,Li,0.9,1.0,20.0,15_20_25_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 3.6443e+00 seconds |    Reading cross sections          = 3.5329e+00 seconds |  Total time in simulation          = 3.4775e+02 seconds |    Time in transport only          = 3.3332e+02 seconds |    Time in active batches          = 3.4775e+02 seconds |    Time accumulating tallies       = 1.4380e+01 seconds |    Time writing statepoints        = 2.3185e-02 seconds |  Total time for finalization       = 1.9632e-02 seconds |  Total time elapsed                = 3.5141e+02 seconds |  Calculation Rate (active)         = 69015.8 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.52598 +/- 0.00010 |  | ,0.1887314441109079,0.03323652870708964,0.17610488206489966,0.028796566349853482,0.26252788620042494,0.03289347831986737
2,gen02_022__PbLi__Be__Pb__Li__20p0cm__15_25_25_35,PbLi,0.3,1.0,Be,0,0.8,Pb,0.0,1.0,Li,0.9,1.0,20.0,15_25_25_35,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 3.5469e+00 seconds |    Reading cross sections          = 3.4510e+00 seconds |  Total time in simulation          = 3.5930e+02 seconds |    Time in transport only          = 3.4471e+02 seconds |    Time in active batches          = 3.5930e+02 seconds |    Time accumulating tallies       = 1.4568e+01 seconds |    Time writing statepoints        = 1.7110e-02 seconds |  Total time for finalization       = 1.2641e-02 seconds |  Total time elapsed                = 3.6288e+02 seconds |  Calculation Rate (active)         = 66796.6 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.53503 +/- 0.00012 |  | ,0.18352888774980028,0.033246937350036934,0.1811537015108027,0.03522735662848181,0.23719924972121828,0.027857065735547575
2,gen02_023__Li__W_Ti_B4C_60_30_10_wt__Li2O__Li2TiO3__20p0cm__20_25_25_30,Li,0.3,1.0,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2O,0.3,0.7,Li2TiO3,0.6,0.7,20.0,20_25_25_30,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 8.7741e+00 seconds |    Reading cross sections          = 8.6599e+00 seconds |  Total time in simulation          = 4.5531e+02 seconds |    Time in transport only          = 4.4261e+02 seconds |    Time in active batches          = 4.5531e+02 seconds |    Time accumulating tallies       = 1.2657e+01 seconds |    Time writing statepoints        = 3.3750e-02 seconds |  Total time for finalization       = 1.4138e-03 seconds |  Total time elapsed                = 4.6413e+02 seconds |  Calculation Rate (active)         = 52711.1 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.10686 +/- 0.00011 |  | ,0.15447312089493168,0.020627014821192034,0.133531417645287,0.11030240825241514,0.13572654023584482,0.006576409689686288
